1, 888459, 8.28383731842041
1, 1065095.375, 8.14047908782959
1, 329978, 28.467658996582
1, 158137, 1.24069631099701
1, 98503.3359375, 9.53494834899902
1, 78608.6640625, 14.9534721374512
1, 244927.328125, 8.95246696472168
1, 2562989, 5.93234539031982
1, 1819624.375, 6.63544893264771
1, 646453, 14.7760763168335
1, 313970.65625, 8.26878261566162
1, 5116202.5, 46.8228187561035
1, 189402, 9.87900447845459
1, 1413625, 11.322732925415
1, 4263, 61.6232681274414
1, 3708323, 8.65346527099609
1, 220711, 12.3370914459229
1, 113196, 11.9195251464844
1, 46207.33203125, 29.2981948852539
1, 200155, 22.5264511108398
1, 36610.66796875, 17.1643733978271
1, 30299, 17.7629623413086
1, 1469096, 8.02684020996094
1, 14453.6669921875, 81.6748657226562
1, 48918, 34.5558891296387
1, 1122660, 9.14231872558594
1, 134145, 9.94194793701172
1, 38200.66796875, 26.6406745910645
1, 145481.328125, 8.69608211517334
1, 265887.65625, 10.6194934844971
1, 1696600, 9.21585464477539
1, 108942, 8.66186046600342
1, 107093.3359375, 10.9227876663208
1, 217914.328125, 16.7893905639648
1, 659835.6875, 5.05088996887207
1, 520291.65625, 5.01026296615601
1, 306015.65625, 9.97498416900635
1, 36592.33203125, 62.811939239502
1, 583291, 11.3431491851807
1, 4866, 66.6666641235352
1, 10520469, 6.81400346755981
1, 3272369.25, 7.26306819915771
1, 26262.333984375, 84.7424850463867
1, 1410317.375, 7.25745964050293
1, 11715065, 8.88781642913818
1, 6295886.5, 12.7038717269897
1, 41238.33203125, 26.3435478210449
1, 329240.34375, 6.21667623519897
1, 2690, 90.3345718383789
1, 44200.66796875, 34.9687728881836
1, 21129, 30.0440158843994
1, 17441, 12.8547677993774
1, 1997229, 9.35146236419678
1, 475501.65625, 11.6654024124146
1, 66885.6640625, 16.7016944885254
1, 16151, 28.1714706420898
1, 187492, 11.2622842788696
1, 891707.3125, 12.1388502120972
1, 12127, 0.697599530220032
1, 65085, 35.4756698608398
1, 415314.65625, 11.9097146987915
1, 119047.3359375, 6.44152498245239
1, 128032.3359375, 16.7377891540527
1, 395848, 12.1496362686157
1, 236376.328125, 16.5395393371582
1, 241903, 8.35535335540771
1, 327805.65625, 9.79574394226074
1, 36470, 32.816047668457
